city,district,lng,lat
서울특별시,서대문구,126.939487709378,37.5570033990227
서울특별시,서대문구,126.93969638182,37.5566538650903
서울특별시,서대문구,126.939917388577,37.5562323581293
서울특별시,서대문구,126.938836103068,37.5558622410084
서울특별시,서대문구,126.938362852607,37.5557138255838
서울특별시,서대문구,126.937765889446,37.555510234318
서울특별시,서대문구,126.937360286385,37.5553804435109
서울특별시,서대문구,126.937089203531,37.5553419648977
서울특별시,서대문구,126.936738011219,37.5553658380072
서울특별시,서대문구,126.936420000664,37.5554440710163
서울특별시,서대문구,126.93527102489,37.5558572173009
서울특별시,서대문구,126.932881989859,37.5567186954275
서울특별시,서대문구,126.93291119214,37.5570523437411
서울특별시,서대문구,126.933040705423,37.5574950221926
서울특별시,서대문구,126.934587723351,37.5569503299546
서울특별시,서대문구,126.935006486588,37.5577470183271
서울특별시,서대문구,126.933470900059,37.5582828086353
서울특별시,서대문구,126.933614300248,37.5585454037756
서울특별시,서대문구,126.933759368269,37.5586908786372
서울특별시,서대문구,126.934006161032,37.5588462810555
서울특별시,서대문구,126.934614584983,37.5590409842216
서울특별시,서대문구,126.93462487702,37.5591131601419
서울특별시,서대문구,126.936297615292,37.559281400103
서울특별시,서대문구,126.9368063692,37.5593220183887
서울특별시,서대문구,126.938266392151,37.5593261300348
서울특별시,서대문구,126.938956602877,37.5593413374573
서울특별시,서대문구,126.938956730473,37.5593323282039
서울특별시,서대문구,126.945669763923,37.5592482238809
서울특별시,서대문구,126.945638221837,37.5590767448889
서울특별시,서대문구,126.945920386547,37.5591333235761
서울특별시,서대문구,126.946485984179,37.5591563861901
서울특별시,서대문구,126.94649117835,37.5587870058791
서울특별시,서대문구,126.946106274723,37.5587925855298
서울특별시,서대문구,126.946120379758,37.5585944823638
서울특별시,서대문구,126.946550296764,37.5586073246004
서울특별시,서대문구,126.94662271493,37.5574816691122
서울특별시,서대문구,126.946589651292,37.5574183016459
서울특별시,서대문구,126.94577535165,37.5573750012274
서울특별시,서대문구,126.94580419647,37.5569337485045
서울특별시,서대문구,126.943180505971,37.5567841773861
서울특별시,서대문구,126.942985962187,37.5569356149864
서울특별시,서대문구,126.942907642811,37.5584756937856
서울특별시,서대문구,126.942911078506,37.5590343694625
서울특별시,서대문구,126.943262032386,37.5590284967686
서울특별시,서대문구,126.943442214905,37.5590931801048
서울특별시,서대문구,126.943422639156,37.5596786812714
서울특별시,서대문구,126.945550126672,37.559706687392
서울특별시,서대문구,126.945669763923,37.5592482238809
서울특별시,용산구,126.97354506797,37.5445272096117
서울특별시,용산구,126.97436462463,37.5416960301066
서울특별시,용산구,126.973799763705,37.5416280559135
서울특별시,용산구,126.974028547486,37.5406208706775
서울특별시,용산구,126.973373797363,37.5405070622302
서울특별시,용산구,126.973172076359,37.5411901049539
서울특별시,용산구,126.972132880681,37.5410549294845
서울특별시,용산구,126.97179277818,37.5419259861057
서울특별시,용산구,126.971340568659,37.541895021503
서울특별시,용산구,126.971300632099,37.5431561367487
서울특별시,용산구,126.971297852859,37.5441833034232
서울특별시,용산구,126.97354506797,37.5445272096117
서울특별시,용산구,126.971537705886,37.53082288455
서울특별시,용산구,126.971303472903,37.5305775645767
서울특별시,용산구,126.970904558226,37.5307903448349
서울특별시,용산구,126.970324331281,37.5301996137153
서울특별시,용산구,126.971264894868,37.5300906638134
서울특별시,용산구,126.969645270086,37.5293917674432
서울특별시,용산구,126.969091367449,37.5301798608501
서울특별시,용산구,126.970675147421,37.5318425724377
서울특별시,용산구,126.971450855533,37.5313807779864
서울특별시,용산구,126.971149609023,37.5310718015674
서울특별시,용산구,126.971537705886,37.53082288455
서울특별시,용산구,126.960157235116,37.5331561806267
서울특별시,용산구,126.961550873133,37.5330152500412
서울특별시,용산구,126.962026024551,37.5330194218554
서울특별시,용산구,126.962895391404,37.5331531962976
서울특별시,용산구,126.963272835642,37.5328591610592
서울특별시,용산구,126.964069109351,37.5325507736133
서울특별시,용산구,126.964421431765,37.5324367236988
서울특별시,용산구,126.964775245513,37.5322145602812
서울특별시,용산구,126.967259450817,37.5301098134216
서울특별시,용산구,126.966835773265,37.529655589352
서울특별시,용산구,126.966373817519,37.5295163954143
서울특별시,용산구,126.966249999618,37.5294702607586
서울특별시,용산구,126.965758456566,37.5290154395449
서울특별시,용산구,126.965479246823,37.5287516937907
서울특별시,용산구,126.96497702233,37.5282517235606
서울특별시,용산구,126.964189497993,37.5287494140194
서울특별시,용산구,126.963170107389,37.5296505371091
서울특별시,용산구,126.96113744854,37.5318222385287
서울특별시,용산구,126.960376983418,37.5319957642113
서울특별시,용산구,126.959382442408,37.5319149325398
서울특별시,용산구,126.957474937456,37.5315827647226
서울특별시,용산구,126.954662788849,37.5304046003118
서울특별시,용산구,126.954891190824,37.5310643822696
서울특별시,용산구,126.955001180519,37.5312906156469
서울특별시,용산구,126.955112175059,37.5314447741788
서울특별시,용산구,126.955290921895,37.5316085416608
서울특별시,용산구,126.955593986147,37.5317824174029
서울특별시,용산구,126.956876516505,37.5323073339767
서울특별시,용산구,126.957596666765,37.5325930086273
서울특별시,용산구,126.959569576676,37.5331059591507
서울특별시,용산구,126.960157235116,37.5331561806267
서울특별시,용산구,126.967095553325,37.5329737085383
서울특별시,용산구,126.966982794223,37.5329456921556
서울특별시,용산구,126.966858225605,37.5329536143213
서울특별시,용산구,126.965760223807,37.5321691165147
서울특별시,용산구,126.965557086628,37.5321312978135
서울특별시,용산구,126.965319886356,37.5321021911762
서울특별시,용산구,126.965045141642,37.5323340587664
서울특별시,용산구,126.96448582683,37.5326895804412
서울특별시,용산구,126.964473145298,37.5327885844176
서울특별시,용산구,126.964202128564,37.5327501689277
서울특별시,용산구,126.964081281574,37.5333077586154
서울특별시,용산구,126.966712537033,37.533673177997
서울특별시,용산구,126.967525230245,37.5338154336404
서울특별시,용산구,126.968292797443,37.5339482795327
서울특별시,용산구,126.967948656895,37.5334677221234
서울특별시,용산구,126.967095553325,37.5329737085383
서울특별시,용산구,126.962744332761,37.5334402058922
서울특별시,용산구,126.962688763753,37.533367634793
서울특별시,용산구,126.961954778642,37.5332620787215
서울특별시,용산구,126.96155869309,37.5332676114432
서울특별시,용산구,126.960210552946,37.533390921268
서울특별시,용산구,126.95958907811,37.5333313920621
서울특별시,용산구,126.957716978176,37.5328914140892
서울특별시,용산구,126.956794192329,37.5325318690261
서울특별시,용산구,126.955669412821,37.5320533971318
서울특별시,용산구,126.954181630482,37.5316437882431
서울특별시,용산구,126.954107470797,37.5320936548748
서울특별시,용산구,126.954831249347,37.5321180753434
서울특별시,용산구,126.955528261765,37.532439599851
서울특별시,용산구,126.957482575271,37.5334750270703
서울특별시,용산구,126.959259430802,37.534256567703
서울특별시,용산구,126.961543432066,37.5351867038947
서울특별시,용산구,126.96166825434,37.5351607686905
서울특별시,용산구,126.962594145378,37.5336641497349
서울특별시,용산구,126.962744332761,37.5334402058922
서울특별시,용산구,126.961251984261,37.5358058650835
서울특별시,용산구,126.961483495865,37.5354294596911
서울특별시,용산구,126.958996848429,37.5344254548615
서울특별시,용산구,126.957625388782,37.5337826414263
서울특별시,용산구,126.958789830889,37.5346669143151
서울특별시,용산구,126.960016490894,37.5351462527382
서울특별시,용산구,126.960081872695,37.5353270367696
서울특별시,용산구,126.959681776471,37.5356208622412
서울특별시,용산구,126.95974828272,37.5357205622899
서울특별시,용산구,126.959959490978,37.5359927336785
서울특별시,용산구,126.960551668379,37.5357186168659
서울특별시,용산구,126.96066442908,37.5357466394035
서울특별시,용산구,126.96049160361,37.5359703814343
서울특별시,용산구,126.961020470295,37.5361822699634
서울특별시,용산구,126.961251984261,37.5358058650835
서울특별시,종로구,126.971444200177,37.5755678766722
서울특별시,종로구,126.971435850757,37.575351554446
서울특별시,종로구,126.971345170476,37.5753597757423
서울특별시,종로구,126.971301748806,37.5752242418757
서울특별시,종로구,126.971075234126,37.5752312807514
서울특별시,종로구,126.970976577314,37.5749961515579
서울특별시,종로구,126.970900188598,37.5747882473462
서울특별시,종로구,126.970746174048,37.5744625319878
서울특별시,종로구,126.971314620825,37.574287272316
서울특별시,종로구,126.97223507864,37.5740339774534
서울특별시,종로구,126.972711604509,37.5739570261565
서울특별시,종로구,126.972740691002,37.5751376414895
서울특별시,종로구,126.972839353572,37.5753727692876
서울특별시,종로구,126.972721213751,37.5757321586088
서울특별시,종로구,126.974228452472,37.5756191024669
서울특별시,종로구,126.974252449304,37.5755201963008
서울특별시,종로구,126.974405313429,37.5742780872678
서울특별시,종로구,126.974420457993,37.5739988961738
서울특별시,종로구,126.974634969277,37.5723878947137
서울특별시,종로구,126.974740541774,37.5721184982529
서울특별시,종로구,126.974780172622,37.5717043632768
서울특별시,종로구,126.976557752597,37.5716837252455
서울특별시,종로구,126.976584953908,37.5705216179745
서울특별시,종로구,126.976507322561,37.570403810515
서울특별시,종로구,126.976372358542,37.5703395690109
서울특별시,종로구,126.974889593156,37.5703267198078
서울특별시,종로구,126.972704815501,37.5703257740483
서울특별시,종로구,126.972308780875,37.5703133212402
서울특별시,종로구,126.97202630542,37.5702748234754
서울특별시,종로구,126.972009669007,37.5706621262887
서울특별시,종로구,126.970901093264,37.5714273752873
서울특별시,종로구,126.971281359171,37.5717640701847
서울특별시,종로구,126.970446772134,37.5723605011134
서울특별시,종로구,126.970737230299,37.5726423530705
서울특별시,종로구,126.971209292874,37.5728897434135
서울특별시,종로구,126.971761088039,37.5731017838648
서울특별시,종로구,126.971346665522,37.5736027607037
서울특별시,종로구,126.971073269256,37.5737265268386
서울특별시,종로구,126.970824244293,37.5737243589158
서울특별시,종로구,126.970597238733,37.5737674342324
서울특별시,종로구,126.970233038155,37.5739084283902
서울특별시,종로구,126.970084151933,37.5740332768419
서울특별시,종로구,126.970059654461,37.5741682193912
서울특별시,종로구,126.970193380707,37.5743225612966
서울특별시,종로구,126.970415928666,37.5746038223326
서울특별시,종로구,126.970606129918,37.5747676660651
서울특별시,종로구,126.970218294242,37.5749805374824
서울특별시,종로구,126.970295672382,37.5751163675498
서울특별시,종로구,126.970360864051,37.5753151642009
서울특별시,종로구,126.970413993187,37.5755679181316
서울특별시,종로구,126.97043452644,37.5757212737445
서울특별시,종로구,126.970420605324,37.5759103708378
서울특별시,종로구,126.970748998903,37.5759042203879
서울특별시,종로구,126.971145805502,37.5758626229287
서울특별시,종로구,126.971395332665,37.5758287529926
서울특별시,종로구,126.971610529505,37.575821615047
서울특별시,종로구,126.971568468266,37.5755869787347
서울특별시,종로구,126.971444200177,37.5755678766722
서울특별시,종로구,127.009273073277,37.5700161858307
서울특별시,종로구,127.00659205157,37.5698765510791
서울특별시,종로구,127.00396583818,37.5698724737455
서울특별시,종로구,127.002845392343,37.5698540175735
서울특별시,종로구,127.0023132868,37.5698585384467
서울특별시,종로구,127.002198778093,37.5699566867067
서울특별시,종로구,127.002121021865,37.5706948855246
서울특별시,종로구,127.002255049114,37.5708311732331
서울특별시,종로구,127.008252927303,37.5709717482508
서울특별시,종로구,127.008433673948,37.5710002957573
서울특별시,종로구,127.008819475043,37.570931447701
서울특별시,종로구,127.009069804868,37.5708344315795
서울특별시,종로구,127.009252696788,37.57070080802
서울특별시,종로구,127.009474311103,37.5702070912794
서울특별시,종로구,127.009273073277,37.5700161858307
서울특별시,종로구,127.01540219767,37.5730858888218
서울특별시,종로구,127.012910235934,37.5723352620439
서울특별시,종로구,127.012233576293,37.5721403909012
서울특별시,종로구,127.011579083007,37.5719817429654
서울특별시,종로구,127.010924473587,37.5718321008731
서울특별시,종로구,127.010370905811,37.5717463740987
서울특별시,종로구,127.00979493932,37.5716424362525
서울특별시,종로구,127.009768369977,37.5719395579482
서울특별시,종로구,127.009686753021,37.5721190828776
서울특별시,종로구,127.009787792042,37.572183002288
서울특별시,종로구,127.009887282788,37.5723640442504
서울특별시,종로구,127.009918501039,37.5725715456313
서울특별시,종로구,127.010737773531,37.572254028959
서울특별시,종로구,127.011372245301,37.5722142846082
서울특별시,종로구,127.01136998558,37.5723854639232
서울특별시,종로구,127.011619009195,37.5723875462594
서울특별시,종로구,127.011628307112,37.572540801346
서울특별시,종로구,127.0120242442,37.5725621319295
서울특별시,종로구,127.012172345589,37.5724912861382
서울특별시,종로구,127.012286251265,37.5724381753136
서울특별시,종로구,127.012455208638,37.5725026599114
서울특별시,종로구,127.012634891685,37.5726122860171
서울특별시,종로구,127.012813506413,37.5728029968223
서울특별시,종로구,127.012756078423,37.5728655902624
서울특별시,종로구,127.012968414653,37.5730746033108
서울특별시,종로구,127.013216372258,37.5731577672803
서울특별시,종로구,127.013367678514,37.5728436650663
서울특별시,종로구,127.013514829819,37.572844893124
서울특별시,종로구,127.013605265807,37.5728546582035
서울특별시,종로구,127.013841904079,37.5729377264107
서울특별시,종로구,127.013863712326,37.5730009813677
서울특별시,종로구,127.013931035328,37.5730465951204
서울특별시,종로구,127.014043991737,37.573065558148
서울특별시,종로구,127.014111433515,37.5731021623559
서울특별시,종로구,127.013902227757,37.5735148973156
서울특별시,종로구,127.013968958113,37.5736055582628
서울특별시,종로구,127.014760845494,37.5736482025736
서울특별시,종로구,127.014894545729,37.5738115045994
서울특별시,종로구,127.014994762034,37.5739384857444
서울특별시,종로구,127.01511501095,37.5742638632127
서울특별시,종로구,127.015261572764,37.5743101363574
서울특별시,종로구,127.015569214283,37.5741595213325
서울특별시,종로구,127.015501821707,37.5732579167867
서울특별시,종로구,127.01540219767,37.5730858888218
서울특별시,종로구,127.015583712606,37.5721953674733
서울특별시,종로구,127.015704175886,37.570781732016
서울특별시,종로구,127.015058754485,37.5707943772096
서울특별시,종로구,127.014187545366,37.5707600840472
서울특별시,종로구,127.012716429728,37.5707207758499
서울특별시,종로구,127.012478493001,37.570736809347
서울특별시,종로구,127.010995703285,37.5707244134913
서울특별시,종로구,127.010665310049,37.5708838367378
서울특별시,종로구,127.0105968008,37.570928315539
서울특별시,종로구,127.010552476877,37.5708558610914
서울특별시,종로구,127.01005276684,37.5701218323694
서울특별시,종로구,127.009951015768,37.5701119698231
서울특별시,종로구,127.009859154363,37.5702103152351
서울특별시,종로구,127.009742034192,37.5705066785373
서울특별시,종로구,127.01025544396,37.5710606145619
서울특별시,종로구,127.010512211196,37.5713330770397
서울특별시,종로구,127.010544978192,37.5714234556335
서울특별시,종로구,127.010554987997,37.5715226541771
서울특별시,종로구,127.010961524568,37.5715981396108
서울특별시,종로구,127.011559774049,37.5717292893909
서울특별시,종로구,127.012372614841,37.5718982708852
서울특별시,종로구,127.013477622763,37.5722318731572
서울특별시,종로구,127.015394550277,37.5728065016687
서울특별시,종로구,127.015496898019,37.57277131234
서울특별시,종로구,127.015554560532,37.5726906986352
서울특별시,종로구,127.015583712606,37.5721953674733
서울특별시,종로구,126.986817447297,37.5772864791486
서울특별시,종로구,126.986299902756,37.5770477713109
서울특별시,종로구,126.986186460049,37.5770648192047
서울특별시,종로구,126.986118052813,37.5771002740982
서울특별시,종로구,126.985978065806,37.5774054271233
서울특별시,종로구,126.985641244086,37.5780332655948
서울특별시,종로구,126.985464973593,37.5785093042574
서울특별시,종로구,126.985254740301,37.5789850510453
서울특별시,종로구,126.985502196885,37.579104310411
서울특별시,종로구,126.986134053119,37.5792629086567
서울특별시,종로구,126.986337450941,37.5792916843212
서울특별시,종로구,126.988046682007,37.5793153401946
서울특별시,종로구,126.988065064896,37.578792894049
서울특별시,종로구,126.988173402085,37.5774783020489
서울특별시,종로구,126.98765268466,37.5774738435611
서울특별시,종로구,126.987347411772,37.5774441974625
서울특별시,종로구,126.987087906391,37.5773789011453
서울특별시,종로구,126.986817447297,37.5772864791486
서울특별시,종로구,126.987435363178,37.5717774019141
서울특별시,종로구,126.987363205416,37.5704162108445
서울특별시,종로구,126.983321147969,37.5704716202872
서울특별시,종로구,126.98314072258,37.5712539744292
서울특별시,종로구,126.983137117244,37.5723532137812
서울특별시,종로구,126.983096064097,37.5728754644965
서울특별시,종로구,126.983050116316,37.5737580894452
서울특별시,종로구,126.983028337059,37.5753617548129
서울특별시,종로구,126.984041723394,37.5757669270015
서울특별시,종로구,126.98603396004,37.5766220011807
서울특별시,종로구,126.986586720034,37.5750949719151
서울특별시,종로구,126.987098186977,37.5741082104746
서울특별시,종로구,126.987544282398,37.5729316679896
서울특별시,종로구,126.987524932691,37.5726882210667
서울특별시,종로구,126.987435363178,37.5717774019141
서울특별시,종로구,126.982603779854,37.5691138860249
서울특별시,종로구,126.982547553727,37.5690863708505
서울특별시,종로구,126.979941442205,37.5692711508067
서울특별시,종로구,126.979942208154,37.5700460529952
서울특별시,종로구,126.982330474384,37.5700666375456
서울특별시,종로구,126.982523873224,37.5699962190217
서울특별시,종로구,126.982638040225,37.5699251183115
서울특별시,종로구,126.982696347403,37.5697994742905
서울특별시,종로구,126.982614364219,37.5691680396176
서울특별시,종로구,126.982603779854,37.5691138860249
서울특별시,종로구,126.987504391046,37.5700209617918
서울특별시,종로구,126.987537510504,37.5684083803005
서울특별시,종로구,126.987492966973,37.5683539362649
서울특별시,종로구,126.987414102443,37.5683262294971
서울특별시,종로구,126.98682529378,37.5683392053058
서울특별시,종로구,126.984918526509,37.5687102955936
서울특별시,종로구,126.983023426638,37.5690544240629
서울특별시,종로구,126.982943217331,37.5691258173315
서울특별시,종로구,126.983039702697,37.5695231057427
서울특별시,종로구,126.983990597865,37.5695222719198
서울특별시,종로구,126.983983509098,37.5700448151475
서울특별시,종로구,126.985670377788,37.5700322703286
서울특별시,종로구,126.987504391046,37.5700209617918
서울특별시,종로구,126.992187750344,37.5685742624133
서울특별시,종로구,126.989032899939,37.5683220637021
서울특별시,종로구,126.987855647977,37.5683210004008
서울특별시,종로구,126.9878780337,37.5700151510601
서울특별시,종로구,126.992006979573,37.5702306389504
서울특별시,종로구,126.992187750344,37.5685742624133
서울특별시,종로구,126.991844028294,37.5705626349461
서울특별시,종로구,126.988800702802,37.5704285161332
서울특별시,종로구,126.988810203078,37.5714017225711
서울특별시,종로구,126.988681922249,37.5716799481056
서울특별시,종로구,126.988487064342,37.5718584892252
서울특별시,종로구,126.988180353257,37.5719369580787
서울특별시,종로구,126.98790796417,37.5719886887458
서울특별시,종로구,126.987990359931,37.5725930920204
서울특별시,종로구,126.988087606696,37.5729363202949
서울특별시,종로구,126.987864138831,37.5735561256897
서울특별시,종로구,126.987931202603,37.5736197727868
서울특별시,종로구,126.988077380338,37.5736931075419
서울특별시,종로구,126.988932543796,37.5740788624655
서울특별시,종로구,126.989124001208,37.574152583212
서울특별시,종로구,126.989417212534,37.5742361840216
서울특별시,종로구,126.99010733512,37.5742691132446
서울특별시,종로구,126.990875602029,37.5743837992992
서울특별시,종로구,126.99189298271,37.5711307089328
서울특별시,종로구,126.992011993114,37.5706992236046
서울특별시,종로구,126.991844028294,37.5705626349461
서울특별시,종로구,126.991500479226,37.574217934245
서울특별시,종로구,126.991677064691,37.5737148573775
서울특별시,종로구,126.992150902725,37.5738360336847
서울특별시,종로구,126.992294902855,37.5740715321653
서울특별시,종로구,126.992688126096,37.5734531649036
서울특별시,종로구,126.993195988834,37.5727276476551
서울특별시,종로구,126.993266568829,37.5725300195526
서울특별시,종로구,126.993473463012,37.5722975104723
서울특별시,종로구,126.993725753538,37.572056377039
서울특별시,종로구,126.993732955705,37.5706778439157
서울특별시,종로구,126.992330135441,37.5706118317447
서울특별시,종로구,126.992181170923,37.5707457181573
서울특별시,종로구,126.992178382449,37.570952934062
서울특별시,종로구,126.991682121995,37.5724984942136
서울특별시,종로구,126.991363762306,37.5734418720041
서울특별시,종로구,126.9911616236,37.5741609803045
서울특별시,종로구,126.991342370805,37.5741895539837
서울특별시,종로구,126.991500479226,37.574217934245
서울특별시,종로구,126.999951860564,37.5695232203583
서울특별시,종로구,126.998213468424,37.569157094827
서울특별시,종로구,126.998019965431,37.5692365487172
서울특별시,종로구,126.997939275949,37.5701909699913
서울특별시,종로구,126.998141087455,37.5703368473254
서울특별시,종로구,126.998488359064,37.5706101027111
서울특별시,종로구,126.999935740402,37.5707304812601
서울특별시,종로구,127.001587469116,37.5708075160047
서울특별시,종로구,127.001735936844,37.5707096551377
서울특별시,종로구,127.001813937033,37.5699534377998
서울특별시,종로구,127.001713628465,37.569835455191
서울특별시,종로구,126.999951860564,37.5695232203583
서울특별시,종로구,126.999336094178,37.5757892641834
서울특별시,종로구,126.999562483723,37.5749442010012
서울특별시,종로구,126.999800195363,37.5749462125863
서울특별시,종로구,126.999814764033,37.5747030545066
서울특별시,종로구,127.0006963678,37.5748096252199
서울특별시,종로구,127.00198343873,37.5750727904955
서울특별시,종로구,127.001808084993,37.5712418795956
서울특별시,종로구,127.00163938017,37.571159361091
서울특별시,종로구,126.998370470469,37.5709605104798
서울특별시,종로구,126.997868335946,37.5712626092137
서울특별시,종로구,126.997504469997,37.5756115572443
서울특별시,종로구,126.997548542656,37.5757020351814
